eic,name,tso,substation_from,substation_to,u,imax_fixed,imax_seasonal,dlr_min,dlr_max,r,x,b,length_km,is_tieline
19T110000006701O,OLTARZEW-MORY,PSE,OLTARZEW,MORY,220.0,1014.1509433962264,1120.0,910.0,1210.0,0.5711,4.2689,25.8264,9.9,False
19T110000006788N,OLTARZEW-PLOCK,PSE,OLTARZEW,PLOCK,380.0,1424.5283018867924,1660.0,950.0,1960.0,2.688,31.536,329.1812,95.3,False
19T000000006394W,OLTARZEW-MOSCISKA,PSE,OLTARZEW,MOSCISKA,380.0,1424.5283018867924,1660.0,950.0,1960.0,0.384,4.544,49.1187,14.0,False
19T000000000456T,OSTROLEKA-OLSZTYN,PSE,OSTROLEKA,OLSZTYN,220.0,1075.4716981132076,1190.0,960.0,1290.0,3.4316,34.582,329.5248,123.5,False
19T000000006369V,OSTROLEKA-OLSZTYN-MATKI,PSE,OSTROLEKA,OLSZTYN-MATKI,380.0,2264.1509433962265,2400.0,2280.0,2400.0,3.696,37.856,527.7188,136.1,False
19T1100000066903,OSTROW WLKP-ROGOWIEC,PSE,OSTROW WLKP,ROGOWIEC,380.0,1886.7924528301885,2000.0,1840.0,2000.0,3.52,37.664,479.4625,125.4,False
19T1100000066911,OSTROW WLKP-TREBACZEW,PSE,OSTROW WLKP,TREBACZEW,380.0,2075.4716981132074,2300.0,1840.0,2500.0,3.648,39.248,496.4,130.5,False
19T110000006794S,OSTROWIEC-POLANIEC,PSE,OSTROWIEC,POLANIEC,380.0,1424.5283018867924,1660.0,950.0,1960.0,1.856,20.8,211.6,62.2,False
14T-221-0-00206Q,PABIANICE-ADAMOW,PSE,PABIANICE,ADAMOW,220.0,799.5283018867924,895.0,675.0,990.0,5.1594,30.792,190.3512,72.0,False
19T110000006696S,PABIANICE-ROGOWIEC 1,PSE,PABIANICE,ROGOWIEC,220.0,1075.4716981132076,1190.0,990.0,1250.0,2.8314,19.491,147.9545,50.2,False
19T110000006698O,PABIANICE-ROGOWIEC 2,PSE,PABIANICE,ROGOWIEC,220.0,1075.4716981132076,1190.0,990.0,1290.0,2.8314,19.491,147.9545,50.2,False
19T000000006421I,PASIKUROWICE-OSTROW WLKP,PSE,PASIKUROWICE,OSTROW WLKP,380.0,1886.7924528301885,2000.0,1610.0,2000.0,2.176,25.584,262.2812,77.0,False
19T000000000449Q,PATNOW-WLOCLAWEK AZOTY,PSE,PATNOW,WLOCLAWEK AZOTY,220.0,754.7169811320755,850.0,615.0,950.0,5.4111,32.481,195.9091,75.0,False
19T110000006438D,PATNOW-JASINIEC,PSE,PATNOW,JASINIEC,380.0,2830.188679245283,3000.0,2397.0,3000.0,2.416,30.256,397.5625,101.0,False
19T110000006797M,PATNOW-KROMOLICE,PSE,PATNOW,KROMOLICE,380.0,2185.6603773584907,2444.0,1845.0,2500.0,2.208,23.536,308.4812,79.395,False
19T110000006798K,PATNOW-KROMOLICE,PSE,PATNOW,KROMOLICE,380.0,2185.6603773584907,2444.0,1845.0,2500.0,2.208,23.536,308.4812,79.545,False
19T110000006465A,PELPLIN-GRUDZIADZ,PSE,PELPLIN,GRUDZIADZ,380.0,2801.9811320754716,3000.0,2560.0,3000.0,1.6,19.952,284.1187,75.0,False
19T1100000064668,PELPLIN-GRUDZIADZ,PSE,PELPLIN,GRUDZIADZ,380.0,2801.9811320754716,3000.0,2560.0,3000.0,1.6,19.856,282.4187,75.0,False
19T1100000066830,PIASECZNO-KOZIENICE,PSE,PIASECZNO,KOZIENICE,220.0,1238.2075471698113,1345.0,1195.0,1410.0,5.808,35.579,251.1983,88.8,False
19T000000006387T,PILA KRZEWINA-PLEWISKA,PSE,PILA KRZEWINA,PLEWISKA,220.0,754.7169811320755,850.0,615.0,950.0,2.178,26.702,367.2727,92.37,False
19T110000006707C,PIOTRKOW-ROGOWIEC,PSE,PIOTRKOW,ROGOWIEC,220.0,1040.0,1154.9,920.0,1200.0,1.9312,14.041,99.3388,33.8,False
19T110000006767V,PLEWISKA-POZNAN PLD,PSE,PLEWISKA,POZNAN PLD,220.0,554.3396226415094,645.2,370.0,720.0,1.1277,7.9521,48.1198,4.8,False
19T000000001285P,PLOCK-ROGOWIEC,PSE,PLOCK,ROGOWIEC,380.0,1787.1698113207547,2000.0,1470.0,2000.0,5.728,66.624,711.7625,203.7,False
14T-220-0-00207Y,PODOLSZYCE-PATNOW,PSE,PODOLSZYCE,PATNOW,220.0,712.2641509433962,830.0,475.0,980.0,6.9502,51.928,332.2521,123.4,False
14T-220-0-002221,POLANIEC-KLIKOWA,PSE,POLANIEC,KLIKOWA,220.0,1179.245283018868,1250.0,1250.0,1250.0,1.8005,20.918,223.9256,64.0,False
19T000000006396S,POLANIEC-TARNOW,PSE,POLANIEC,TARNOW,380.0,1415.0943396226414,1500.0,950.0,1250.0,2.704,31.2,337.5625,96.0,False
19T110000006710N,POLANIEC-RADKOWICE,PSE,POLANIEC,RADKOWICE,220.0,948.1132075471697,1060.0,805.0,1170.0,4.3802,32.539,212.7273,77.8,False
19T110000006721I,POLANIEC-CHMIELOW,PSE,POLANIEC,CHMIELOW,220.0,712.2641509433962,830.0,475.0,980.0,1.5924,12.129,90.7025,30.7,False
19T110000006795Q,POLANIEC-KIELCE,PSE,POLANIEC,KIELCE,380.0,1424.5283018867924,1660.0,950.0,1960.0,3.488,40.576,428.6188,124.0,False
19T000000006420K,POLANIEC-RZESZOW,PSE,POLANIEC,RZESZOW,380.0,1759.4339622641508,1990.0,1410.0,2000.0,1.68,17.968,176.2188,52.6,False
19T0000000064098,POLKOWICE-PLEWISKA,PSE,POLKOWICE,PLEWISKA,220.0,799.5283018867924,895.0,675.0,990.0,8.4022,53.09,336.1157,116.5,False
19T000000006410N,POLKOWICE-LESZNO,PSE,POLKOWICE,LESZNO,220.0,799.5283018867924,895.0,675.0,990.0,4.5399,29.49,184.5868,64.4,False
19T000000006414F,POLKOWICE-ZUKOWICE,PSE,POLKOWICE,ZUKOWICE,220.0,943.3962264150942,1000.0,805.0,1000.0,1.1422,8.4506,55.2893,20.1,False
19T1100000067470,POREBA-CZECZOT,PSE,POREBA,CZECZOT,220.0,799.5283018867924,895.0,675.0,990.0,1.0406,7.168,51.9421,18.1,False
19T110000006804E,PRAGA-MILOSNA,PSE,PRAGA,MILOSNA,220.0,712.2641509433962,830.0,475.0,980.0,1.352,10.049,66.0,24.0,False
19T1100000067098,PULAWY-ROZKI,PSE,PULAWY,ROZKI,220.0,606.132075471698,705.0,405.0,830.0,5.1014,29.771,192.2727,70.8,False
19T110000006775W,RECLAW-GLINKI,PSE,RECLAW,GLINKI,220.0,712.2641509433962,830.0,475.0,980.0,2.6572,19.742,138.1818,47.482,False
19T110000006789L,ROGOWIEC-OLTARZEW,PSE,ROGOWIEC,OLTARZEW,380.0,1787.1698113207547,2000.0,1470.0,2000.0,5.072,58.88,630.5813,180.2,False
19T110000006792W,ROGOWIEC-TREBACZEW,PSE,ROGOWIEC,TREBACZEW,380.0,1886.7924528301885,2000.0,1840.0,2000.0,1.216,13.904,150.5625,42.8,False
19T110000006444I,ROKITNICA-LAGISZA,PSE,ROKITNICA,LAGISZA,380.0,1886.7924528301885,2000.0,1610.0,2000.0,1.184,13.328,150.2188,41.8,False
19T110000006445G,RZESZOW-TARNOW,PSE,RZESZOW,TARNOW,380.0,1132.0754716981132,1200.0,950.0,1200.0,2.416,28.112,301.1812,86.1,False
19T000000006400Q,RZESZOW-SKAWINA,PSE,RZESZOW,SKAWINA,380.0,1424.5283018867924,1660.0,950.0,1960.0,5.296,61.152,664.1375,188.5,False
19T000000001304A,RZESZOW-KROSNO ISKRZYNIA,PSE,RZESZOW,KROSNO ISKRZYNIA,380.0,1424.5283018867924,1660.0,950.0,1960.0,1.904,22.848,229.1625,67.7,False
19T000000006425A,SIEDLCE UJRZANOW-NAREW,PSE,SIEDLCE UJRZANOW,NAREW,380.0,1132.0754716981132,1200.0,950.0,1200.0,5.296,61.072,684.5812,190.9,False
19T0000000064268,SIEDLCE UJRZANOW-STANISLAWOW,PSE,SIEDLCE UJRZANOW,STANISLAWOW,380.0,1424.5283018867924,1660.0,950.0,1960.0,2.832,33.072,418.1812,109.6,False
19T110000006750B,SIERSZA-LUBOCZA,PSE,SIERSZA,LUBOCZA,220.0,893.8679245283018,1005.0,735.0,1120.0,2.9088,20.401,148.5744,51.7,False
19T1100000067519,SIERSZA-LUBOCZA,PSE,SIERSZA,LUBOCZA,220.0,893.8679245283018,1005.0,735.0,1120.0,2.9088,20.401,148.5744,51.7,False
19T1100000067462,SKAWINA-KLIKOWA,PSE,SKAWINA,KLIKOWA,220.0,738.2075471698113,825.0,625.0,910.0,7.652,40.249,236.6529,91.8,False
19T1100000067640,SKAWINA-WANDA,PSE,SKAWINA,WANDA,220.0,738.2075471698113,825.0,625.0,910.0,2.2119,12.182,74.9587,28.4,False
19T000000006397Q,SKAWINA-BYCZYNA,PSE,SKAWINA,BYCZYNA,380.0,1424.5283018867924,1660.0,950.0,1960.0,1.568,18.048,197.5813,55.8,False
19T000000006398O,SKAWINA-TUCZNAWA,PSE,SKAWINA,TUCZNAWA,380.0,1424.5283018867924,1660.0,950.0,1960.0,2.384,27.472,298.2,84.6,False
19T000000001328X,SLUPSK-ZARNOWIEC,PSE,SLUPSK,ZARNOWIEC,380.0,1415.0943396226414,1500.0,950.0,1500.0,2.4,28.288,293.4,87.5,False
19T110000006685X,SOCHACZEW-KONIN,PSE,SOCHACZEW,KONIN,220.0,712.2641509433962,830.0,475.0,980.0,8.2183,60.302,404.3388,146.3,False
19T110000006702M,SOCHACZEW-OLTARZEW,PSE,SOCHACZEW,OLTARZEW,220.0,712.2641509433962,830.0,475.0,980.0,1.9989,14.931,96.1983,35.6,False
19T0000000063814,STANISLAWOW-MILOSNA c.1,PSE,STANISLAWOW,MILOSNA,380.0,1886.7924528301885,2000.0,1920.0,2000.0,0.56,6.416,69.9375,19.8,False
19T0000000063822,STANISLAWOW-MILOSNA c.2,PSE,STANISLAWOW,MILOSNA,380.0,1886.7924528301885,2000.0,1920.0,2000.0,0.56,6.48,69.8375,19.9,False
19T000000000315A,SWIEBODZICE-ZABKOWICE,PSE,SWIEBODZICE,ZABKOWICE,220.0,712.2641509433962,830.0,475.0,980.0,2.512,18.76,179.5041,45.3,False
19T000000001320C,SWIEBODZICE-WROCLAW,PSE,SWIEBODZICE,WROCLAW,380.0,1886.7924528301885,2000.0,1200.0,1200.0,1.2,12.496,168.8375,43.3,False
19T110000006782Z,T HAL-BYĆ-BYCZYNA,PSE,T HAL-BYĆ,BYCZYNA,220.0,948.1132075471697,1060.0,805.0,1170.0,0.9293,6.5292,58.843,16.6,False
19T110000006784V,T HAL-BYĆ-LAGISZA,PSE,T HAL-BYĆ,LAGISZA,220.0,948.1132075471697,1060.0,805.0,1170.0,1.3504,9.7623,66.1983,23.9,False
19T110000006786R,T JOA-LAG-LAGISZA,PSE,T JOA-LAG,LAGISZA,220.0,1014.1509433962264,1120.0,750.0,1100.0,2.5991,19.912,120.8264,46.1,False
19T110000006787P,T JOA-LAG-JOACHIMOW,PSE,T JOA-LAG,JOACHIMOW,220.0,1014.1509433962264,1120.0,580.0,880.0,0.36,2.5797,17.5,6.3,False
19T000000000296P,TARNOW-KROSNO ISKRZYNIA,PSE,TARNOW,KROSNO ISKRZYNIA,380.0,1886.7924528301885,2000.0,1920.0,2000.0,2.304,23.136,320.0813,82.0,False
19T000000006399M,TARNOW-SKAWINA,PSE,TARNOW,SKAWINA,380.0,1424.5283018867924,1660.0,950.0,1960.0,2.784,32.144,350.2812,99.2,False
19T1100000067802,TORUN ELANA-GRUDZIADZ,PSE,TORUN ELANA,GRUDZIADZ,220.0,679.2452830188679,720.0,475.0,720.0,2.691,20.318,127.2314,47.8,False
19T110000006442M,TREBACZEW-DOBRZEN,PSE,TREBACZEW,DOBRZEN,380.0,1212.264150943396,1410.0,810.0,1660.0,5.68,57.872,599.3375,175.1,False
19T110000006443K,TREBACZEW-JOACHIMOW,PSE,TREBACZEW,JOACHIMOW,380.0,1212.264150943396,1410.0,810.0,1660.0,1.936,19.84,205.5188,59.7,False
19T0000000064292,TUCZNAWA-ROGOWIEC,PSE,TUCZNAWA,ROGOWIEC,380.0,1886.7924528301885,2000.0,1610.0,2000.0,3.744,43.264,468.2375,133.1,False
19T000000000469K,WIELOPOLE-KEDZIERZYN,PSE,WIELOPOLE,KEDZIERZYN,220.0,948.1132075471697,1060.0,805.0,1170.0,2.3619,16.272,123.1612,41.9,False
19T000000006388R,WIELOPOLE-JOACHIMOW,PSE,WIELOPOLE,JOACHIMOW,380.0,1886.7924528301885,2000.0,1610.0,2000.0,3.856,44.512,481.7,137.0,False
19T0000000064284,WIELOPOLE-DOBRZEN,PSE,WIELOPOLE,DOBRZEN,380.0,1886.7924528301885,2000.0,1610.0,2000.0,3.408,38.912,423.4,120.9,False
19T000000006407C,WIELOPOLE-ROKITNICA,PSE,WIELOPOLE,ROKITNICA,380.0,1886.7924528301885,2000.0,1610.0,2000.0,1.472,16.992,183.7812,52.3,False
19T110000006776U,WLOCLAWEK AZOTY-OLSZTYN,PSE,WLOCLAWEK AZOTY,OLSZTYN,220.0,606.132075471698,705.0,405.0,720.0,13.112,77.401,539.7727,181.9,False
19T110000006779O,WLOCLAWEK AZOTY-TORUN ELANA,PSE,WLOCLAWEK AZOTY,TORUN ELANA,220.0,712.2641509433962,830.0,475.0,900.0,3.5719,26.552,192.5207,63.5,False
19T110000006785T,WRZOSOWA-T JOA-LAG,PSE,WRZOSOWA,T JOA-LAG,220.0,1075.4716981132076,1190.0,750.0,1100.0,0.3194,2.4297,15.2893,5.7,False
19T0000000013317,ZARNOWIEC-GDANSK,PSE,ZARNOWIEC,GDANSK,380.0,1132.0754716981132,1200.0,950.0,1200.0,1.52,17.584,190.4375,54.1,False
19T110000006431R,ZARNOWIEC-GDANSK PRZYJAZN,PSE,ZARNOWIEC,GDANSK PRZYJAZN,380.0,1424.5283018867924,1660.0,1360.0,1660.0,1.392,17.568,230.8375,59.4,False
19T110000006686V,ZGIERZ-ADAMOW,PSE,ZGIERZ,ADAMOW,220.0,740.566037735849,828.0,654.0,915.0,6.3114,33.27,208.5537,78.3,False
19T000000006411L,ZUKOWICE-LESNIOW,PSE,ZUKOWICE,LESNIOW,220.0,712.2641509433962,830.0,475.0,980.0,3.722,27.54,179.1942,66.2,False
19T000000006402M,ZYDOWO KIERZKOWO-GDANSK,PSE,ZYDOWO KIERZKOWO,GDANSK,220.0,606.132075471698,705.0,405.0,720.0,4.5883,39.78,455.8264,127.7,False
19T110000006434L,ZYDOWO KIERZKOWO-SLUPSK,PSE,ZYDOWO KIERZKOWO,SLUPSK,380.0,1415.0943396226414,1500.0,1500.0,1500.0,1.424,16.928,245.5625,60.8,False
19T110000006435J,ZYDOWO KIERZKOWO-SLUPSK,PSE,ZYDOWO KIERZKOWO,SLUPSK,380.0,1415.0943396226414,1500.0,1500.0,1500.0,1.424,16.896,254.4187,60.8,False
19T1100000068078,DUNOWO-ZYDOWO KIERZKOWO,PSE,DUNOWO,ZYDOWO KIERZKOWO,220.0,905.6603773584906,960.0,890.0,960.0,6.31,33.27,208.56,78.3,False
17T000000015268T,LIT 225kV N0 1 AIRVAULT-BONNEAU,RTE,AIRVAULT,BONNEAU,220.0,1080.1886792452829,1145.0,,,3.064,20.35,239.62,52.792,False
17T000000015269R,LIT 225kV N0 1 AIRVAULT-JUMEAUX (LES),RTE,AIRVAULT,JUMEAUX (LES),220.0,1352.830188679245,1434.0,,,0.33,2.212,15.866,5.507,False
17T-FR-00000044Z,LIT 400kV N0 1 ALBERTVILLE - COCHE (LA),RTE,ALBERTVILLE,COCHE (LA),380.0,2561.320754716981,2715.0,,,0.694,9.818,63.864,22.583,False
17T-FR-00000057Q,LIT 400kV N0 1 ALBERTVILLE - GRANDE-ILE,RTE,ALBERTVILLE,GRANDE-ILE,380.0,3529.2452830188677,3741.0,,,0.739,11.29,169.156,40.744,False
17T-FR-00000047T,LIT 400kV N0 1 ALBERTVILLE-MONTAGNY-LES-LANCHES,RTE,ALBERTVILLE,MONTAGNY-LES-LANCHES,380.0,2356.6037735849054,2498.0,,,1.265,12.616,139.45,37.517,False
17T-FR-00000058O,LIT 400kV N0 2 ALBERTVILLE - GRANDE-ILE,RTE,ALBERTVILLE,GRANDE-ILE,380.0,3529.2452830188677,3741.0,,,0.74,11.298,169.282,40.775,False
17T-FR-00000064T,LIT 400kV N0 3 ALBERTVILLE - GRANDE-ILE,RTE,ALBERTVILLE,GRANDE-ILE,380.0,2054.7169811320755,2178.0,,,1.665,18.949,127.516,44.337,False
17T-FR-00000048R,LIT 225kV N0 1 ALBERTVILLE-CHAVANOD,RTE,ALBERTVILLE,CHAVANOD,220.0,700.0,742.0,,,4.46,17.21,120.0,42.135,False
17T000000015311H,LIT 225kV N0 1 ALBERTVILLE-CONTAMINE,RTE,ALBERTVILLE,CONTAMINE,220.0,721.6981132075472,765.0,,,2.352,10.043,70.716,24.925,False
17T000000015312F,LIT 225kV N0 1 ALBERTVILLE-LONGEFAN,RTE,ALBERTVILLE,LONGEFAN,220.0,721.6981132075472,765.0,,,4.486,17.749,122.892,43.669,False
17T000000015313D,LIT 225kV N0 1 ALBERTVILLE-MALGOVERT,RTE,ALBERTVILLE,MALGOVERT,220.0,721.6981132075472,765.0,,,3.54,16.64,110.0,40.633,False
17T0000000153159,LIT 225kV N0 1 ALBERTVILLE-VENTHON-POSTE,RTE,ALBERTVILLE,VENTHON-POSTE,220.0,576.4150943396226,611.0,,,0.39,1.58,10.0,3.79,False
17T000000015397I,LIT 225kV N0 1 ALLINGES-CORNIER,RTE,ALLINGES,CORNIER,220.0,1101.8867924528302,1168.0,,,2.42,14.488,107.984,36.996,False
17T000000015398G,LIT 225kV N0 2 ALLINGES-CORNIER,RTE,ALLINGES,CORNIER,220.0,1101.8867924528302,1168.0,,,2.42,14.474,108.052,36.992,False
17T0000000157103,LIT 225kV N0 1 ANOULD-ETIVAL,RTE,ANOULD,ETIVAL,220.0,1193.3962264150944,1265.0,,,2.888,19.202,136.054,47.62,False
17T000000015750S,LIT 225kV N0 1 AOSTE-BISSY,RTE,AOSTE,BISSY,220.0,577.3584905660377,612.0,,,2.398,10.316,66.82,24.49,False
17T0000000157859,LIT 225kV N0 1 AQUEDUCS (LES)-CIROLLIERS,RTE,AQUEDUCS (LES),CIROLLIERS,220.0,1084.9056603773583,1150.0,,,0.549,3.644,26.52,9.163,False
17T0000000157875,LIT 225kV N0 2 AQUEDUCS (LES)-CIROLLIERS,RTE,AQUEDUCS (LES),CIROLLIERS,220.0,1309.433962264151,1388.0,,,0.551,3.674,26.512,9.206,False
17T0000000157883,LIT 225kV N0 3 AQUEDUCS (LES) - CIROLLIERS,RTE,AQUEDUCS (LES),CIROLLIERS,220.0,1309.433962264151,1388.0,,,0.552,3.677,26.592,9.219,False
17T000000015865B,LIT 225kV N0 1 ARDOISE (L )-MOTTE (LA) (VILLENEUVE-LES-AVIGNON,RTE,ARDOISE (L ),MOTTE (LA) (VILLENEUVE-LES-AVIGNON),220.0,1132.0754716981132,1200.0,,,0.933,5.916,150.93,15.768,False
17T0000000158677,LIT 225kV N0 1 ARDOISE (L )-TAVEL,RTE,ARDOISE (L ),TAVEL,220.0,1310.377358490566,1389.0,,,0.649,4.346,31.182,10.819,False
17T0000000158685,LIT 225kV N0 2 ARDOISE (L )-TAVEL,RTE,ARDOISE (L ),TAVEL,220.0,1310.377358490566,1389.0,,,0.649,4.346,31.182,10.815,False
17T0000000158693,LIT 225kV N0 3 ARDOISE (L ) - TAVEL,RTE,ARDOISE (L ),TAVEL,220.0,1310.377358490566,1389.0,,,0.648,4.319,31.088,10.612,False
17T000000015873C,LIT 225kV N0 1 ARENC-BELLE-DE-MAI,RTE,ARENC,BELLE-DE-MAI,220.0,603.7735849056603,640.0,,,0.251,0.483,140.516,2.88,False
17T-FR-00000037W,LIT 400kV N0 1 ARGIA (BAYONNE SUD) - CANTEGRIT,RTE,ARGIA (BAYONNE SUD),CANTEGRIT,380.0,2264.1509433962265,2400.0,,,2.608,29.184,280.504,83.807,False
17T-FR-00000062X,LIT 225kV N0 2 ARGIA (BAYONNE SUD)-MOUGUERRE,RTE,ARGIA (BAYONNE SUD),MOUGUERRE,220.0,820.754716981132,870.0,,,0.382,2.65,179.556,7.966,False
17T000000015942J,LIT 225kV N0 1 ARGIESANS-ETUPES,RTE,ARGIESANS,ETUPES,220.0,808.4905660377358,857.0,,,0.867,4.44,31.282,11.145,False
17T000000015943H,LIT 225kV N0 1 ARGIESANS-SIERENTZ,RTE,ARGIESANS,SIERENTZ,220.0,808.4905660377358,857.0,,,4.645,21.857,151.878,54.5,False
17T000000015954C,LIT 400kV N0 1 ARGOEUVES - CHEVALET,RTE,ARGOEUVES,CHEVALET,380.0,3566.0377358490564,3780.0,,,0.842,11.054,183.034,41.972,False
17T000000015955A,LIT 400kV N0 1 ARGOEUVES - FRUGES,RTE,ARGOEUVES,FRUGES,380.0,3566.0377358490564,3780.0,,,1.307,17.156,284.082,65.137,False
17T0000000159568,LIT 400kV N0 1 ARGOEUVES - LIMEUX,RTE,ARGOEUVES,LIMEUX,380.0,3566.0377358490564,3780.0,,,0.492,8.333,145.64,33.285,False
17T0000000159576,LIT 400kV N0 1 ARGOEUVES - MANDARINS,RTE,ARGOEUVES,MANDARINS,380.0,3566.0377358490564,3780.0,,,2.377,31.238,517.966,118.964,False
17T0000000159592,LIT 400kV N0 1 ARGOEUVES - PENLY (POSTE EVACUATION),RTE,ARGOEUVES,PENLY (POSTE EVACUATION),380.0,3566.0377358490564,3780.0,,,1.213,20.654,360.332,80.72,False
17T000000015960H,LIT 400kV N0 1 ARGOEUVES - TERRIER,RTE,ARGOEUVES,TERRIER,380.0,3566.0377358490564,3780.0,,,1.684,22.111,366.272,83.97,False
17T000000015961F,LIT 400kV N0 2 ARGOEUVES - CHEVALET,RTE,ARGOEUVES,CHEVALET,380.0,3566.0377358490564,3780.0,,,0.833,10.936,181.15,42.23,False
17T0000000159827,LIT 400kV N0 2 ARGOEUVES - TERRIER,RTE,ARGOEUVES,TERRIER,380.0,3566.0377358490564,3780.0,,,1.686,22.134,366.4,84.037,False
17T0000000159835,LIT 400kV N0 3 ARGOEUVES - TERRIER,RTE,ARGOEUVES,TERRIER,380.0,1981.132075471698,2100.0,,,2.634,25.809,298.776,81.806,False
17T000000015951I,LIT 225kV N0 1 ARGOEUVES - BRAILLY-CORNEHOTTE,RTE,ARGOEUVES,BRAILLY-CORNEHOTTE,220.0,959.4339622641509,1017.0,,,3.497,15.821,109.104,38.875,False
17T000000015953E,LIT 225kV N0 1 ARGOEUVES-BEAUCHAMPS,RTE,ARGOEUVES,BEAUCHAMPS,220.0,1014.1509433962264,1075.0,,,3.214,21.636,155.084,54.086,False
17T000000015952G,LIT 225kV N0 1 ARGOEUVES-BLOCAUX,RTE,ARGOEUVES,BLOCAUX,220.0,1179.245283018868,1250.0,,,2.47,16.435,118.874,41.056,False
17T000000016024F,LIT 225kV N0 1 ARLOD-GENISSIAT-POSTE,RTE,ARLOD,GENISSIAT-POSTE,220.0,616.0377358490566,653.0,,,0.34,1.76,72.0,5.279,False
17T0000000160708,LIT 225kV N0 1 ARNAGE-QUINTES (LES),RTE,ARNAGE,QUINTES (LES),220.0,1310.377358490566,1389.0,,,0.336,2.231,16.236,5.605,False
17T0000000160716,LIT 225kV N0 2 ARNAGE-QUINTES (LES),RTE,ARNAGE,QUINTES (LES),220.0,1143.3962264150944,1212.0,,,0.328,2.216,16.414,5.558,False
17T0000000161615,LIT 225KV N0 1 ARRIGHI - CHEVILLY,RTE,ARRIGHI,CHEVILLY,220.0,989.622641509434,1049.0,,,0.962,5.29,168.574,14.029,False
17T0000000161607,LIT 225kV N0 1 ARRIGHI-CHARENTON,RTE,ARRIGHI,CHARENTON,220.0,320.75471698113205,340.0,,,0.137,0.47,408.442,4.511,False
17T000000016185S,LIT 225kV N0 1 ARRIGHI-MORBRAS,RTE,ARRIGHI,MORBRAS,220.0,2264.1509433962265,2400.0,,,0.67,6.3,133.74,22.138,False
17T000000016187O,LIT 225kV N0 1 ARRIGHI-VILLENEUVE-ST-GEORGES,RTE,ARRIGHI,VILLENEUVE-ST-GEORGES,220.0,783.0188679245283,830.0,,,0.42,2.62,40.62,6.719,False
17T000000016191X,LIT 225kV N0 2 ARRIGHI-CHARENTON,RTE,ARRIGHI,CHARENTON,220.0,320.75471698113205,340.0,,,0.139,0.473,411.802,4.473,False
17T000000016192V,LIT 225kV N0 2 ARRIGHI-MORBRAS,RTE,ARRIGHI,MORBRAS,220.0,2283.018867924528,2420.0,,,0.665,6.133,133.126,22.198,False
17T0000000163049,LIT 400kV N0 2 ATTAQUES (LES) - MANDARINS,RTE,ATTAQUES (LES),MANDARINS,380.0,3566.0377358490564,3780.0,,,0.21,2.76,45.736,10.484,False
17T0000000163057,LIT 400kV N0 2 ATTAQUES (LES) - WARANDE,RTE,ATTAQUES (LES),WARANDE,380.0,3566.0377358490564,3780.0,,,0.365,4.799,79.504,18.296,False
17T000000016281W,LIT 225kV N0 1 ATTAQUES (LES)-ECHINGHEN,RTE,ATTAQUES (LES),ECHINGHEN,220.0,1066.0377358490566,1130.0,,,2.375,14.294,102.35,36.192,False
17T000000016302D,LIT 225kV N0 1 ATTAQUES (LES)-MANDARINS,RTE,ATTAQUES (LES),MANDARINS,220.0,1394.3396226415093,1478.0,,,0.607,4.047,29.266,10.125,False
17T000000016320B,LIT 225kV N0 1 AUBE-COMMERVEIL,RTE,AUBE,COMMERVEIL,220.0,982.0754716981131,1041.0,,,4.993,22.672,152.262,54.801,False
17T0000000163219,LIT 225kV N0 1 AUBE-MEZEROLLES,RTE,AUBE,MEZEROLLES,220.0,877.3584905660377,930.0,,,8.662,39.653,274.442,97.448,False
17T000000016387G,LIT 225kV N0 1 AUBUSSON-EGUZON,RTE,AUBUSSON,EGUZON,220.0,991.5094339622641,1051.0,,,6.57,30.04,198.0,73.228,False
17T000000016388E,LIT 225kV N0 1 AUBUSSON-MOLE (LA),RTE,AUBUSSON,MOLE (LA),220.0,635.8490566037735,674.0,,,6.061,28.674,186.626,68.298,False
17T000000016428S,LIT 225kV N0 1 AULNOYE-PONT-SUR-SAMBRE,RTE,AULNOYE,PONT-SUR-SAMBRE,220.0,1047.1698113207547,1110.0,,,0.534,2.448,16.338,5.897,False
17T000000016508U,LIT 225kV N0 1 AUSSOIS-PRAZ-ST-ANDRE,RTE,AUSSOIS,PRAZ-ST-ANDRE,220.0,838.6792452830189,889.0,,,1.07,4.33,30.0,10.429,False
17T000000016551T,LIT 225kV N0 1 AUZAT-TARASCON,RTE,AUZAT,TARASCON,220.0,838.6792452830189,889.0,,,1.64,6.387,44.49,15.767,False
17T000000016555L,LIT 225kV N0 1 AVALLON - JOUX-LA-VILLE,RTE,AVALLON,JOUX-LA-VILLE,220.0,920.754716981132,976.0,,,1.543,7.83,53.35,19.039,False
17T-FR-00000002E,LIT 400kV N0 1 AVELIN - GAVRELLE,RTE,AVELIN,GAVRELLE,380.0,2473.5849056603774,2622.0,,,0.448,7.862,,30.591,False
17T000000016584E,LIT 400kV N0 2 AVELIN - GAVRELLE,RTE,AVELIN,GAVRELLE,380.0,2473.5849056603774,2622.0,,,0.448,7.862,,30.591,False
17T-FR-00000055U,LIT 400kV N0 1 AVELIN - MASTAING,RTE,AVELIN,MASTAING,380.0,2747.1698113207544,2912.0,,,0.91,10.249,111.272,31.358,False
17T-FR-00000004A,LIT 400kV N0 1 AVELIN - WEPPES,RTE,AVELIN,WEPPES,380.0,3262.264150943396,3458.0,,,0.532,6.714,120.67,21.668,False
